week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases
2023-06-26,Tampines,198.4,126.2,139.6,163.0,172.1,13
2023-07-03,Tampines,130.9,198.4,126.2,139.6,163.0,14
2023-07-10,Tampines,196.4,130.9,198.4,126.2,139.6,10
2023-07-17,Tampines,105.2,196.4,130.9,198.4,126.2,16
2023-07-24,Tampines,135.5,105.2,196.4,130.9,198.4,10
2023-07-31,Tampines,174.3,135.5,105.2,196.4,130.9,10
2023-08-07,Tampines,162.6,174.3,135.5,105.2,196.4,6
2023-08-14,Tampines,97.2,162.6,174.3,135.5,105.2,6
2023-08-21,Tampines,129.9,97.2,162.6,174.3,135.5,10
2023-08-28,Tampines,60.6,129.9,97.2,162.6,174.3,8
2023-09-04,Tampines,126.3,60.6,129.9,97.2,162.6,9
2023-09-11,Tampines,121.3,126.3,60.6,129.9,97.2,2
2023-09-18,Tampines,87.2,121.3,126.3,60.6,129.9,5
2023-09-25,Tampines,214.3,87.2,121.3,126.3,60.6,15
2023-10-02,Tampines,207.1,214.3,87.2,121.3,126.3,8
2023-10-09,Tampines,218.4,207.1,214.3,87.2,121.3,10
2023-10-16,Tampines,221.2,218.4,207.1,214.3,87.2,7
2023-10-23,Tampines,211.2,221.2,218.4,207.1,214.3,17
2023-10-30,Tampines,194.7,211.2,221.2,218.4,207.1,15
2023-11-06,Tampines,181.9,194.7,211.2,221.2,218.4,13
2023-11-13,Tampines,229.4,181.9,194.7,211.2,221.2,16
2023-11-20,Tampines,260.2,229.4,181.9,194.7,211.2,5
2023-11-27,Tampines,224.8,260.2,229.4,181.9,194.7,5
2023-12-04,Tampines,244.1,224.8,260.2,229.4,181.9,15
2023-12-11,Tampines,234.7,244.1,224.8,260.2,229.4,25
2023-12-18,Tampines,177.4,234.7,244.1,224.8,260.2,10
2023-12-25,Tampines,241.2,177.4,234.7,244.1,224.8,11
2024-01-01,Tampines,204.5,241.2,177.4,234.7,244.1,12
2024-01-08,Tampines,244.3,204.5,241.2,177.4,234.7,23
2024-01-15,Tampines,247.2,244.3,204.5,241.2,177.4,27
2024-01-22,Tampines,292.4,247.2,244.3,204.5,241.2,12
2024-01-29,Tampines,248.3,292.4,247.2,244.3,204.5,18
2024-02-05,Tampines,182.7,248.3,292.4,247.2,244.3,13
2024-02-12,Tampines,149.5,182.7,248.3,292.4,247.2,10
2024-02-19,Tampines,148.0,149.5,182.7,248.3,292.4,13
2024-02-26,Tampines,220.9,148.0,149.5,182.7,248.3,19
2024-03-04,Tampines,163.4,220.9,148.0,149.5,182.7,15
2024-03-11,Tampines,205.0,163.4,220.9,148.0,149.5,10
2024-03-18,Tampines,157.5,205.0,163.4,220.9,148.0,16
2024-03-25,Tampines,231.4,157.5,205.0,163.4,220.9,16
2024-04-01,Tampines,170.9,231.4,157.5,205.0,163.4,14
2024-04-08,Tampines,221.7,170.9,231.4,157.5,205.0,18
2024-04-15,Tampines,154.3,221.7,170.9,231.4,157.5,25
2024-04-22,Tampines,151.0,154.3,221.7,170.9,231.4,15
2024-04-29,Tampines,145.1,151.0,154.3,221.7,170.9,10
2024-05-06,Tampines,182.1,145.1,151.0,154.3,221.7,9
2024-05-13,Tampines,241.6,182.1,145.1,151.0,154.3,16
2024-05-20,Tampines,174.2,241.6,182.1,145.1,151.0,7
2024-05-27,Tampines,182.7,174.2,241.6,182.1,145.1,14
2024-06-03,Tampines,86.3,182.7,174.2,241.6,182.1,21
2024-06-10,Tampines,91.1,86.3,182.7,174.2,241.6,8
2024-06-17,Tampines,131.4,91.1,86.3,182.7,174.2,17
2024-06-24,Tampines,121.3,131.4,91.1,86.3,182.7,6
2024-07-01,Tampines,140.0,121.3,131.4,91.1,86.3,6
2024-07-08,Tampines,57.1,140.0,121.3,131.4,91.1,11
2024-07-15,Tampines,76.3,57.1,140.0,121.3,131.4,10
2024-07-22,Tampines,142.7,76.3,57.1,140.0,121.3,11
2024-07-29,Tampines,108.5,142.7,76.3,57.1,140.0,11
2024-08-05,Tampines,153.3,108.5,142.7,76.3,57.1,9
2024-08-12,Tampines,165.5,153.3,108.5,142.7,76.3,7
2024-08-19,Tampines,87.7,165.5,153.3,108.5,142.7,13
2024-08-26,Tampines,98.9,87.7,165.5,153.3,108.5,10
2024-09-02,Tampines,90.8,98.9,87.7,165.5,153.3,13
2024-09-09,Tampines,184.5,90.8,98.9,87.7,165.5,2
2024-09-16,Tampines,169.0,184.5,90.8,98.9,87.7,5
2024-09-23,Tampines,199.8,169.0,184.5,90.8,98.9,8
2024-09-30,Tampines,196.4,199.8,169.0,184.5,90.8,8
2024-10-07,Tampines,199.7,196.4,199.8,169.0,184.5,9
2024-10-14,Tampines,108.9,199.7,196.4,199.8,169.0,8
2024-10-21,Tampines,155.8,108.9,199.7,196.4,199.8,11
2024-10-28,Tampines,141.3,155.8,108.9,199.7,196.4,6
2024-11-04,Tampines,150.0,141.3,155.8,108.9,199.7,9
2024-11-11,Tampines,288.3,150.0,141.3,155.8,108.9,12
2024-11-18,Tampines,163.8,288.3,150.0,141.3,155.8,9
2024-11-25,Tampines,308.1,163.8,288.3,150.0,141.3,15
2024-12-02,Tampines,164.9,308.1,163.8,288.3,150.0,8
2024-12-09,Tampines,171.7,164.9,308.1,163.8,288.3,29
2024-12-16,Tampines,168.8,171.7,164.9,308.1,163.8,16
2024-12-23,Tampines,173.0,168.8,171.7,164.9,308.1,9
2022-01-03,Toa Payoh,242.9,,,,,18
2022-01-10,Toa Payoh,152.4,242.9,,,,9
2022-01-17,Toa Payoh,178.7,152.4,242.9,,,9
2022-01-24,Toa Payoh,160.2,178.7,152.4,242.9,,7
2022-01-31,Toa Payoh,233.9,160.2,178.7,152.4,242.9,13
2022-02-07,Toa Payoh,193.6,233.9,160.2,178.7,152.4,23
2022-02-14,Toa Payoh,145.5,193.6,233.9,160.2,178.7,28
2022-02-21,Toa Payoh,164.5,145.5,193.6,233.9,160.2,26
2022-02-28,Toa Payoh,195.5,164.5,145.5,193.6,233.9,27
2022-03-07,Toa Payoh,136.0,195.5,164.5,145.5,193.6,16
2022-03-14,Toa Payoh,143.9,136.0,195.5,164.5,145.5,17
2022-03-21,Toa Payoh,189.8,143.9,136.0,195.5,164.5,7
2022-03-28,Toa Payoh,217.1,189.8,143.9,136.0,195.5,20
2022-04-04,Toa Payoh,205.7,217.1,189.8,143.9,136.0,14
2022-04-11,Toa Payoh,262.6,205.7,217.1,189.8,143.9,15
2022-04-18,Toa Payoh,228.9,262.6,205.7,217.1,189.8,11
2022-04-25,Toa Payoh,234.7,228.9,262.6,205.7,217.1,11
2022-05-02,Toa Payoh,161.4,234.7,228.9,262.6,205.7,26
2022-05-09,Toa Payoh,194.0,161.4,234.7,228.9,262.6,16
2022-05-16,Toa Payoh,188.6,194.0,161.4,234.7,228.9,16
2022-05-23,Toa Payoh,200.7,188.6,194.0,161.4,234.7,14
2022-05-30,Toa Payoh,217.9,200.7,188.6,194.0,161.4,23
2022-06-06,Toa Payoh,171.0,217.9,200.7,188.6,194.0,22
2022-06-13,Toa Payoh,139.0,171.0,217.9,200.7,188.6,17
2022-06-20,Toa Payoh,104.8,139.0,171.0,217.9,200.7,31
2022-06-27,Toa Payoh,142.0,104.8,139.0,171.0,217.9,9
2022-07-04,Toa Payoh,94.8,142.0,104.8,139.0,171.0,21
2022-07-11,Toa Payoh,124.3,94.8,142.0,104.8,139.0,21
2022-07-18,Toa Payoh,141.3,124.3,94.8,142.0,104.8,10
2022-07-25,Toa Payoh,238.4,141.3,124.3,94.8,142.0,19
2022-08-01,Toa Payoh,117.6,238.4,141.3,124.3,94.8,10
2022-08-08,Toa Payoh,165.4,117.6,238.4,141.3,124.3,17
2022-08-15,Toa Payoh,94.8,165.4,117.6,238.4,141.3,16
2022-08-22,Toa Payoh,112.8,94.8,165.4,117.6,238.4,19
2022-08-29,Toa Payoh,170.4,112.8,94.8,165.4,117.6,11
2022-09-05,Toa Payoh,187.2,170.4,112.8,94.8,165.4,11
2022-09-12,Toa Payoh,203.0,187.2,170.4,112.8,94.8,10
2022-09-19,Toa Payoh,224.3,203.0,187.2,170.4,112.8,18
2022-09-26,Toa Payoh,232.0,224.3,203.0,187.2,170.4,20
2022-10-03,Toa Payoh,170.7,232.0,224.3,203.0,187.2,15
2022-10-10,Toa Payoh,159.5,170.7,232.0,224.3,203.0,16
2022-10-17,Toa Payoh,268.0,159.5,170.7,232.0,224.3,25
2022-10-24,Toa Payoh,208.8,268.0,159.5,170.7,232.0,14
2022-10-31,Toa Payoh,108.1,208.8,268.0,159.5,170.7,16
2022-11-07,Toa Payoh,268.0,108.1,208.8,268.0,159.5,11
2022-11-14,Toa Payoh,254.7,268.0,108.1,208.8,268.0,30
2022-11-21,Toa Payoh,223.1,254.7,268.0,108.1,208.8,13
2022-11-28,Toa Payoh,197.2,223.1,254.7,268.0,108.1,12
2022-12-05,Toa Payoh,162.8,197.2,223.1,254.7,268.0,18
2022-12-12,Toa Payoh,298.2,162.8,197.2,223.1,254.7,20
2022-12-19,Toa Payoh,176.4,298.2,162.8,197.2,223.1,13
2022-12-26,Toa Payoh,213.8,176.4,298.2,162.8,197.2,17
2023-01-02,Toa Payoh,299.6,213.8,176.4,298.2,162.8,15
2023-01-09,Toa Payoh,227.9,299.6,213.8,176.4,298.2,17
2023-01-16,Toa Payoh,216.6,227.9,299.6,213.8,176.4,22
2023-01-23,Toa Payoh,308.9,216.6,227.9,299.6,213.8,19
2023-01-30,Toa Payoh,296.0,308.9,216.6,227.9,299.6,23
2023-02-06,Toa Payoh,118.8,296.0,308.9,216.6,227.9,25
2023-02-13,Toa Payoh,155.2,118.8,296.0,308.9,216.6,35
2023-02-20,Toa Payoh,272.4,155.2,118.8,296.0,308.9,16
2023-02-27,Toa Payoh,202.2,272.4,155.2,118.8,296.0,14
2023-03-06,Toa Payoh,160.9,202.2,272.4,155.2,118.8,21
2023-03-13,Toa Payoh,218.7,160.9,202.2,272.4,155.2,31
2023-03-20,Toa Payoh,250.0,218.7,160.9,202.2,272.4,24
2023-03-27,Toa Payoh,176.6,250.0,218.7,160.9,202.2,18
2023-04-03,Toa Payoh,214.0,176.6,250.0,218.7,160.9,20
2023-04-10,Toa Payoh,177.1,214.0,176.6,250.0,218.7,15
2023-04-17,Toa Payoh,211.0,177.1,214.0,176.6,250.0,26
2023-04-24,Toa Payoh,136.0,211.0,177.1,214.0,176.6,16
2023-05-01,Toa Payoh,167.4,136.0,211.0,177.1,214.0,12
2023-05-08,Toa Payoh,245.8,167.4,136.0,211.0,177.1,10
2023-05-15,Toa Payoh,224.9,245.8,167.4,136.0,211.0,19
2023-05-22,Toa Payoh,148.4,224.9,245.8,167.4,136.0,22
2023-05-29,Toa Payoh,198.8,148.4,224.9,245.8,167.4,22
2023-06-05,Toa Payoh,183.5,198.8,148.4,224.9,245.8,16
2023-06-12,Toa Payoh,165.3,183.5,198.8,148.4,224.9,17
2023-06-19,Toa Payoh,173.4,165.3,183.5,198.8,148.4,15
2023-06-26,Toa Payoh,203.3,173.4,165.3,183.5,198.8,15
2023-07-03,Toa Payoh,118.5,203.3,173.4,165.3,183.5,13
2023-07-10,Toa Payoh,211.0,118.5,203.3,173.4,165.3,20
2023-07-17,Toa Payoh,87.5,211.0,118.5,203.3,173.4,12
2023-07-24,Toa Payoh,135.3,87.5,211.0,118.5,203.3,11
2023-07-31,Toa Payoh,136.4,135.3,87.5,211.0,118.5,15
2023-08-07,Toa Payoh,184.0,136.4,135.3,87.5,211.0,9
2023-08-14,Toa Payoh,63.0,184.0,136.4,135.3,87.5,13
2023-08-21,Toa Payoh,149.0,63.0,184.0,136.4,135.3,16
2023-08-28,Toa Payoh,130.3,149.0,63.0,184.0,136.4,15
2023-09-04,Toa Payoh,165.5,130.3,149.0,63.0,184.0,14
2023-09-11,Toa Payoh,98.6,165.5,130.3,149.0,63.0,14
2023-09-18,Toa Payoh,141.7,98.6,165.5,130.3,149.0,18
2023-09-25,Toa Payoh,258.2,141.7,98.6,165.5,130.3,8
2023-10-02,Toa Payoh,189.3,258.2,141.7,98.6,165.5,6
2023-10-09,Toa Payoh,244.3,189.3,258.2,141.7,98.6,13
2023-10-16,Toa Payoh,243.4,244.3,189.3,258.2,141.7,14
2023-10-23,Toa Payoh,182.0,243.4,244.3,189.3,258.2,19
2023-10-30,Toa Payoh,206.0,182.0,243.4,244.3,189.3,17
2023-11-06,Toa Payoh,261.8,206.0,182.0,243.4,244.3,11
2023-11-13,Toa Payoh,239.3,261.8,206.0,182.0,243.4,16
2023-11-20,Toa Payoh,308.4,239.3,261.8,206.0,182.0,15
2023-11-27,Toa Payoh,301.2,308.4,239.3,261.8,206.0,18
2023-12-04,Toa Payoh,310.5,301.2,308.4,239.3,261.8,19
2023-12-11,Toa Payoh,287.7,310.5,301.2,308.4,239.3,17
2023-12-18,Toa Payoh,268.7,287.7,310.5,301.2,308.4,11
2023-12-25,Toa Payoh,293.0,268.7,287.7,310.5,301.2,29
2024-01-01,Toa Payoh,239.2,293.0,268.7,287.7,310.5,12
2024-01-08,Toa Payoh,329.6,239.2,293.0,268.7,287.7,23
2024-01-15,Toa Payoh,299.2,329.6,239.2,293.0,268.7,22
2024-01-22,Toa Payoh,346.4,299.2,329.6,239.2,293.0,12
2024-01-29,Toa Payoh,267.1,346.4,299.2,329.6,239.2,26
2024-02-05,Toa Payoh,179.7,267.1,346.4,299.2,329.6,18
2024-02-12,Toa Payoh,168.7,179.7,267.1,346.4,299.2,26
2024-02-19,Toa Payoh,159.6,168.7,179.7,267.1,346.4,19
2024-02-26,Toa Payoh,226.7,159.6,168.7,179.7,267.1,18
2024-03-04,Toa Payoh,159.4,226.7,159.6,168.7,179.7,16
2024-03-11,Toa Payoh,234.5,159.4,226.7,159.6,168.7,17
2024-03-18,Toa Payoh,166.4,234.5,159.4,226.7,159.6,13
2024-03-25,Toa Payoh,231.6,166.4,234.5,159.4,226.7,14
2024-04-01,Toa Payoh,133.1,231.6,166.4,234.5,159.4,15
2024-04-08,Toa Payoh,217.1,133.1,231.6,166.4,234.5,22
2024-04-15,Toa Payoh,170.0,217.1,133.1,231.6,166.4,15
2024-04-22,Toa Payoh,184.0,170.0,217.1,133.1,231.6,25
2024-04-29,Toa Payoh,183.2,184.0,170.0,217.1,133.1,8
2024-05-06,Toa Payoh,224.4,183.2,184.0,170.0,217.1,11
2024-05-13,Toa Payoh,301.1,224.4,183.2,184.0,170.0,19
2024-05-20,Toa Payoh,155.0,301.1,224.4,183.2,184.0,21
2024-05-27,Toa Payoh,146.4,155.0,301.1,224.4,183.2,20
2024-06-03,Toa Payoh,89.9,146.4,155.0,301.1,224.4,14
2024-06-10,Toa Payoh,127.5,89.9,146.4,155.0,301.1,10
2024-06-17,Toa Payoh,113.5,127.5,89.9,146.4,155.0,12
2024-06-24,Toa Payoh,197.5,113.5,127.5,89.9,146.4,10
2024-07-01,Toa Payoh,111.5,197.5,113.5,127.5,89.9,17
2024-07-08,Toa Payoh,71.2,111.5,197.5,113.5,127.5,16
2024-07-15,Toa Payoh,108.1,71.2,111.5,197.5,113.5,18
2024-07-22,Toa Payoh,217.3,108.1,71.2,111.5,197.5,10
2024-07-29,Toa Payoh,130.0,217.3,108.1,71.2,111.5,10
2024-08-05,Toa Payoh,102.0,130.0,217.3,108.1,71.2,20
2024-08-12,Toa Payoh,173.9,102.0,130.0,217.3,108.1,15
2024-08-19,Toa Payoh,84.4,173.9,102.0,130.0,217.3,18
2024-08-26,Toa Payoh,101.7,84.4,173.9,102.0,130.0,17
2024-09-02,Toa Payoh,92.6,101.7,84.4,173.9,102.0,6
2024-09-09,Toa Payoh,199.4,92.6,101.7,84.4,173.9,8
2024-09-16,Toa Payoh,214.1,199.4,92.6,101.7,84.4,15
2024-09-23,Toa Payoh,164.3,214.1,199.4,92.6,101.7,15
2024-09-30,Toa Payoh,187.7,164.3,214.1,199.4,92.6,12
2024-10-07,Toa Payoh,190.7,187.7,164.3,214.1,199.4,12
2024-10-14,Toa Payoh,139.3,190.7,187.7,164.3,214.1,18
2024-10-21,Toa Payoh,187.3,139.3,190.7,187.7,164.3,10
2024-10-28,Toa Payoh,129.0,187.3,139.3,190.7,187.7,16
2024-11-04,Toa Payoh,251.9,129.0,187.3,139.3,190.7,14
2024-11-11,Toa Payoh,335.9,251.9,129.0,187.3,139.3,13
2024-11-18,Toa Payoh,221.7,335.9,251.9,129.0,187.3,17
2024-11-25,Toa Payoh,329.6,221.7,335.9,251.9,129.0,14
2024-12-02,Toa Payoh,160.4,329.6,221.7,335.9,251.9,16
2024-12-09,Toa Payoh,209.9,160.4,329.6,221.7,335.9,28
2024-12-16,Toa Payoh,199.4,209.9,160.4,329.6,221.7,20
2024-12-23,Toa Payoh,209.4,199.4,209.9,160.4,329.6,23
2022-01-03,Woodlands,212.7,,,,,7
2022-01-10,Woodlands,174.4,212.7,,,,7
2022-01-17,Woodlands,221.3,174.4,212.7,,,14
2022-01-24,Woodlands,175.4,221.3,174.4,212.7,,10
2022-01-31,Woodlands,223.7,175.4,221.3,174.4,212.7,11
2022-02-07,Woodlands,199.8,223.7,175.4,221.3,174.4,18
2022-02-14,Woodlands,96.0,199.8,223.7,175.4,221.3,14
2022-02-21,Woodlands,136.1,96.0,199.8,223.7,175.4,21
2022-02-28,Woodlands,148.7,136.1,96.0,199.8,223.7,11
2022-03-07,Woodlands,90.5,148.7,136.1,96.0,199.8,23
2022-03-14,Woodlands,182.9,90.5,148.7,136.1,96.0,20
2022-03-21,Woodlands,166.8,182.9,90.5,148.7,136.1,14
2022-03-28,Woodlands,173.6,166.8,182.9,90.5,148.7,19
2022-04-04,Woodlands,183.7,173.6,166.8,182.9,90.5,17
2022-04-11,Woodlands,279.5,183.7,173.6,166.8,182.9,13
2022-04-18,Woodlands,178.9,279.5,183.7,173.6,166.8,23
2022-04-25,Woodlands,209.9,178.9,279.5,183.7,173.6,20
2022-05-02,Woodlands,119.9,209.9,178.9,279.5,183.7,20
2022-05-09,Woodlands,152.3,119.9,209.9,178.9,279.5,19
2022-05-16,Woodlands,214.7,152.3,119.9,209.9,178.9,14
2022-05-23,Woodlands,160.2,214.7,152.3,119.9,209.9,13
2022-05-30,Woodlands,222.0,160.2,214.7,152.3,119.9,16
2022-06-06,Woodlands,116.2,222.0,160.2,214.7,152.3,16
2022-06-13,Woodlands,142.5,116.2,222.0,160.2,214.7,17
2022-06-20,Woodlands,128.5,142.5,116.2,222.0,160.2,12
2022-06-27,Woodlands,92.0,128.5,142.5,116.2,222.0,7
2022-07-04,Woodlands,90.9,92.0,128.5,142.5,116.2,12
2022-07-11,Woodlands,112.0,90.9,92.0,128.5,142.5,12
2022-07-18,Woodlands,92.0,112.0,90.9,92.0,128.5,13
2022-07-25,Woodlands,176.1,92.0,112.0,90.9,92.0,4
2022-08-01,Woodlands,58.4,176.1,92.0,112.0,90.9,14
2022-08-08,Woodlands,147.6,58.4,176.1,92.0,112.0,10
2022-08-15,Woodlands,98.8,147.6,58.4,176.1,92.0,11
2022-08-22,Woodlands,98.2,98.8,147.6,58.4,176.1,6
2022-08-29,Woodlands,166.5,98.2,98.8,147.6,58.4,8
2022-09-05,Woodlands,175.1,166.5,98.2,98.8,147.6,6
2022-09-12,Woodlands,186.7,175.1,166.5,98.2,98.8,10
2022-09-19,Woodlands,191.5,186.7,175.1,166.5,98.2,11
2022-09-26,Woodlands,176.0,191.5,186.7,175.1,166.5,11
2022-10-03,Woodlands,193.7,176.0,191.5,186.7,175.1,6
2022-10-10,Woodlands,181.8,193.7,176.0,191.5,186.7,13
2022-10-17,Woodlands,237.0,181.8,193.7,176.0,191.5,10
2022-10-24,Woodlands,149.8,237.0,181.8,193.7,176.0,15
2022-10-31,Woodlands,150.8,149.8,237.0,181.8,193.7,18
2022-11-07,Woodlands,206.0,150.8,149.8,237.0,181.8,14
2022-11-14,Woodlands,285.5,206.0,150.8,149.8,237.0,14
2022-11-21,Woodlands,184.3,285.5,206.0,150.8,149.8,12
2022-11-28,Woodlands,168.1,184.3,285.5,206.0,150.8,11
2022-12-05,Woodlands,204.1,168.1,184.3,285.5,206.0,17
2022-12-12,Woodlands,272.0,204.1,168.1,184.3,285.5,11
2022-12-19,Woodlands,189.6,272.0,204.1,168.1,184.3,14
2022-12-26,Woodlands,178.0,189.6,272.0,204.1,168.1,15
2023-01-02,Woodlands,296.0,178.0,189.6,272.0,204.1,16
2023-01-09,Woodlands,179.4,296.0,178.0,189.6,272.0,14
2023-01-16,Woodlands,163.2,179.4,296.0,178.0,189.6,25
2023-01-23,Woodlands,246.2,163.2,179.4,296.0,178.0,15
2023-01-30,Woodlands,237.1,246.2,163.2,179.4,296.0,16
2023-02-06,Woodlands,137.5,237.1,246.2,163.2,179.4,23
2023-02-13,Woodlands,178.3,137.5,237.1,246.2,163.2,24
2023-02-20,Woodlands,186.7,178.3,137.5,237.1,246.2,18
2023-02-27,Woodlands,207.9,186.7,178.3,137.5,237.1,15
2023-03-06,Woodlands,140.1,207.9,186.7,178.3,137.5,12
2023-03-13,Woodlands,191.8,140.1,207.9,186.7,178.3,23
2023-03-20,Woodlands,200.7,191.8,140.1,207.9,186.7,18
2023-03-27,Woodlands,157.4,200.7,191.8,140.1,207.9,25
2023-04-03,Woodlands,179.6,157.4,200.7,191.8,140.1,9
2023-04-10,Woodlands,146.1,179.6,157.4,200.7,191.8,15
2023-04-17,Woodlands,159.4,146.1,179.6,157.4,200.7,8
2023-04-24,Woodlands,165.2,159.4,146.1,179.6,157.4,17
2023-05-01,Woodlands,171.2,165.2,159.4,146.1,179.6,12
2023-05-08,Woodlands,243.9,171.2,165.2,159.4,146.1,9
2023-05-15,Woodlands,185.5,243.9,171.2,165.2,159.4,13
2023-05-22,Woodlands,182.7,185.5,243.9,171.2,165.2,10
2023-05-29,Woodlands,191.7,182.7,185.5,243.9,171.2,13
2023-06-05,Woodlands,119.1,191.7,182.7,185.5,243.9,26
2023-06-12,Woodlands,126.7,119.1,191.7,182.7,185.5,21
2023-06-19,Woodlands,111.9,126.7,119.1,191.7,182.7,15
2023-06-26,Woodlands,186.3,111.9,126.7,119.1,191.7,12
2023-07-03,Woodlands,107.0,186.3,111.9,126.7,119.1,19
2023-07-10,Woodlands,183.1,107.0,186.3,111.9,126.7,14
2023-07-17,Woodlands,86.4,183.1,107.0,186.3,111.9,16
2023-07-24,Woodlands,129.7,86.4,183.1,107.0,186.3,16
2023-07-31,Woodlands,156.3,129.7,86.4,183.1,107.0,14
2023-08-07,Woodlands,171.7,156.3,129.7,86.4,183.1,8
2023-08-14,Woodlands,119.2,171.7,156.3,129.7,86.4,11
2023-08-21,Woodlands,124.5,119.2,171.7,156.3,129.7,18
2023-08-28,Woodlands,64.9,124.5,119.2,171.7,156.3,10
2023-09-04,Woodlands,105.6,64.9,124.5,119.2,171.7,8
2023-09-11,Woodlands,97.0,105.6,64.9,124.5,119.2,7
2023-09-18,Woodlands,114.0,97.0,105.6,64.9,124.5,10
2023-09-25,Woodlands,243.6,114.0,97.0,105.6,64.9,11
2023-10-02,Woodlands,177.6,243.6,114.0,97.0,105.6,9
2023-10-09,Woodlands,217.1,177.6,243.6,114.0,97.0,16
2023-10-16,Woodlands,217.5,217.1,177.6,243.6,114.0,19
2023-10-23,Woodlands,214.3,217.5,217.1,177.6,243.6,13
2023-10-30,Woodlands,193.3,214.3,217.5,217.1,177.6,10
2023-11-06,Woodlands,230.8,193.3,214.3,217.5,217.1,8
2023-11-13,Woodlands,277.9,230.8,193.3,214.3,217.5,16
2023-11-20,Woodlands,227.9,277.9,230.8,193.3,214.3,13
2023-11-27,Woodlands,249.4,227.9,277.9,230.8,193.3,19
2023-12-04,Woodlands,285.9,249.4,227.9,277.9,230.8,14
2023-12-11,Woodlands,287.9,285.9,249.4,227.9,277.9,18
2023-12-18,Woodlands,234.8,287.9,285.9,249.4,227.9,22
2023-12-25,Woodlands,282.4,234.8,287.9,285.9,249.4,22
2024-01-01,Woodlands,172.3,282.4,234.8,287.9,285.9,22
2024-01-08,Woodlands,278.0,172.3,282.4,234.8,287.9,17
2024-01-15,Woodlands,248.2,278.0,172.3,282.4,234.8,18
2024-01-22,Woodlands,330.6,248.2,278.0,172.3,282.4,17
2024-01-29,Woodlands,241.9,330.6,248.2,278.0,172.3,20
2024-02-05,Woodlands,189.1,241.9,330.6,248.2,278.0,23
2024-02-12,Woodlands,132.1,189.1,241.9,330.6,248.2,18
2024-02-19,Woodlands,158.8,132.1,189.1,241.9,330.6,18
2024-02-26,Woodlands,176.7,158.8,132.1,189.1,241.9,13
2024-03-04,Woodlands,150.5,176.7,158.8,132.1,189.1,23
2024-03-11,Woodlands,230.1,150.5,176.7,158.8,132.1,19
2024-03-18,Woodlands,155.2,230.1,150.5,176.7,158.8,26
2024-03-25,Woodlands,190.7,155.2,230.1,150.5,176.7,18
2024-04-01,Woodlands,168.9,190.7,155.2,230.1,150.5,23
2024-04-08,Woodlands,243.0,168.9,190.7,155.2,230.1,32
2024-04-15,Woodlands,136.8,243.0,168.9,190.7,155.2,21
2024-04-22,Woodlands,174.7,136.8,243.0,168.9,190.7,17
2024-04-29,Woodlands,179.8,174.7,136.8,243.0,168.9,10
2024-05-06,Woodlands,182.9,179.8,174.7,136.8,243.0,16
2024-05-13,Woodlands,208.6,182.9,179.8,174.7,136.8,7
2024-05-20,Woodlands,130.4,208.6,182.9,179.8,174.7,20
2024-05-27,Woodlands,167.1,130.4,208.6,182.9,179.8,22
2024-06-03,Woodlands,138.4,167.1,130.4,208.6,182.9,20
2024-06-10,Woodlands,147.0,138.4,167.1,130.4,208.6,19
2024-06-17,Woodlands,129.9,147.0,138.4,167.1,130.4,12
2024-06-24,Woodlands,154.3,129.9,147.0,138.4,167.1,15
2024-07-01,Woodlands,104.0,154.3,129.9,147.0,138.4,15
2024-07-08,Woodlands,116.4,104.0,154.3,129.9,147.0,12
2024-07-15,Woodlands,118.8,116.4,104.0,154.3,129.9,15
2024-07-22,Woodlands,159.6,118.8,116.4,104.0,154.3,12
2024-07-29,Woodlands,156.1,159.6,118.8,116.4,104.0,14
2024-08-05,Woodlands,126.2,156.1,159.6,118.8,116.4,9
2024-08-12,Woodlands,161.4,126.2,156.1,159.6,118.8,11
2024-08-19,Woodlands,89.4,161.4,126.2,156.1,159.6,8
2024-08-26,Woodlands,131.8,89.4,161.4,126.2,156.1,11
2024-09-02,Woodlands,104.9,131.8,89.4,161.4,126.2,10
2024-09-09,Woodlands,179.9,104.9,131.8,89.4,161.4,1
2024-09-16,Woodlands,183.2,179.9,104.9,131.8,89.4,10
2024-09-23,Woodlands,191.2,183.2,179.9,104.9,131.8,4
2024-09-30,Woodlands,196.4,191.2,183.2,179.9,104.9,13
2024-10-07,Woodlands,198.4,196.4,191.2,183.2,179.9,9
2024-10-14,Woodlands,115.5,198.4,196.4,191.2,183.2,8
2024-10-21,Woodlands,185.6,115.5,198.4,196.4,191.2,14
2024-10-28,Woodlands,128.8,185.6,115.5,198.4,196.4,11
2024-11-04,Woodlands,208.8,128.8,185.6,115.5,198.4,9
2024-11-11,Woodlands,295.9,208.8,128.8,185.6,115.5,9
2024-11-18,Woodlands,171.2,295.9,208.8,128.8,185.6,8
2024-11-25,Woodlands,311.1,171.2,295.9,208.8,128.8,19
2024-12-02,Woodlands,160.5,311.1,171.2,295.9,208.8,15
2024-12-09,Woodlands,219.7,160.5,311.1,171.2,295.9,21
2024-12-16,Woodlands,161.9,219.7,160.5,311.1,171.2,17
2024-12-23,Woodlands,133.8,161.9,219.7,160.5,311.1,19
2022-01-03,Yishun,222.7,,,,,8
2022-01-10,Yishun,178.4,222.7,,,,10
2022-01-17,Yishun,152.0,178.4,222.7,,,6
