week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases,rainfall_roll2w,rainfall_roll4w,rainfall_roll4w_sum,week_of_year,sin_week,cos_week,cases_lag1
2024-01-22,Woodlands,330.6,248.2,278.0,172.3,282.4,17,289.4,257.275,1029.1,4,0.4647231720437685,0.8854560256532099,18.0
2024-01-29,Woodlands,241.9,330.6,248.2,278.0,172.3,20,286.24999999999994,274.675,1098.7,5,0.5680647467311558,0.8229838658936564,17.0
2024-02-05,Woodlands,189.1,241.9,330.6,248.2,278.0,23,215.49999999999994,252.45000000000002,1009.8000000000001,6,0.6631226582407952,0.7485107481711011,20.0
2024-02-12,Woodlands,132.1,189.1,241.9,330.6,248.2,18,160.59999999999994,223.425,893.7,7,0.7485107481711011,0.6631226582407953,23.0
2024-02-19,Woodlands,158.8,132.1,189.1,241.9,330.6,18,145.44999999999993,180.475,721.9,8,0.8229838658936564,0.5680647467311559,18.0
2024-02-26,Woodlands,176.7,158.8,132.1,189.1,241.9,13,167.74999999999994,164.175,656.7,9,0.8854560256532099,0.4647231720437686,18.0
2024-03-04,Woodlands,150.5,176.7,158.8,132.1,189.1,23,163.59999999999994,154.525,618.1,10,0.9350162426854148,0.35460488704253557,13.0
2024-03-11,Woodlands,230.1,150.5,176.7,158.8,132.1,19,190.29999999999995,179.02499999999998,716.0999999999999,11,0.970941817426052,0.23931566428755804,23.0
2024-03-18,Woodlands,155.2,230.1,150.5,176.7,158.8,26,192.64999999999992,178.125,712.5,12,0.992708874098054,0.120536680255323,19.0
2024-03-25,Woodlands,190.7,155.2,230.1,150.5,176.7,18,172.94999999999993,181.625,726.5,13,1.0,-1.6081226496766364e-16,26.0
2024-04-01,Woodlands,168.9,190.7,155.2,230.1,150.5,23,179.79999999999995,186.225,744.9,14,0.992708874098054,-0.12053668025532288,18.0
2024-04-08,Woodlands,243.0,168.9,190.7,155.2,230.1,32,205.94999999999993,189.45,757.8,15,0.9709418174260521,-0.2393156642875575,23.0
2024-04-15,Woodlands,136.8,243.0,168.9,190.7,155.2,21,189.89999999999995,184.85,739.4,16,0.9350162426854148,-0.35460488704253545,32.0
2024-04-22,Woodlands,174.7,136.8,243.0,168.9,190.7,17,155.74999999999994,180.85000000000002,723.4000000000001,17,0.8854560256532099,-0.4647231720437685,21.0
2024-04-29,Woodlands,179.8,174.7,136.8,243.0,168.9,10,177.24999999999994,183.575,734.3,18,0.8229838658936565,-0.5680647467311557,17.0
2024-05-06,Woodlands,182.9,179.8,174.7,136.8,243.0,16,181.34999999999997,168.55,674.2,19,0.7485107481711013,-0.663122658240795,10.0
2024-05-13,Woodlands,208.6,182.9,179.8,174.7,136.8,7,195.74999999999994,186.5,746.0,20,0.6631226582407952,-0.7485107481711012,16.0
2024-05-20,Woodlands,130.4,208.6,182.9,179.8,174.7,20,169.49999999999994,175.425,701.7,21,0.5680647467311558,-0.8229838658936564,7.0
2024-05-27,Woodlands,167.1,130.4,208.6,182.9,179.8,22,148.74999999999994,172.25,689.0,22,0.46472317204376906,-0.8854560256532096,20.0
2024-06-03,Woodlands,138.4,167.1,130.4,208.6,182.9,20,152.74999999999994,161.125,644.5,23,0.35460488704253584,-0.9350162426854147,22.0
2024-06-10,Woodlands,147.0,138.4,167.1,130.4,208.6,19,142.69999999999993,145.725,582.9,24,0.23931566428755768,-0.970941817426052,20.0
2024-06-17,Woodlands,129.9,147.0,138.4,167.1,130.4,12,138.44999999999993,145.6,582.4,25,0.12053668025532308,-0.992708874098054,19.0
2024-06-24,Woodlands,154.3,129.9,147.0,138.4,167.1,15,142.09999999999997,142.4,569.6,26,-3.216245299353273e-16,-1.0,12.0
2024-07-01,Woodlands,104.0,154.3,129.9,147.0,138.4,15,129.14999999999995,133.8,535.2,27,-0.12053668025532283,-0.992708874098054,15.0
2024-07-08,Woodlands,116.4,104.0,154.3,129.9,147.0,12,110.19999999999995,126.15,504.6,28,-0.23931566428755743,-0.9709418174260521,15.0
2024-07-15,Woodlands,118.8,116.4,104.0,154.3,129.9,15,117.59999999999994,123.37500000000001,493.50000000000006,29,-0.3546048870425356,-0.9350162426854148,12.0
2024-07-22,Woodlands,159.6,118.8,116.4,104.0,154.3,12,139.19999999999993,124.7,498.8,30,-0.46472317204376806,-0.8854560256532101,15.0
2024-07-29,Woodlands,156.1,159.6,118.8,116.4,104.0,14,157.84999999999994,137.725,550.9,31,-0.5680647467311556,-0.8229838658936565,12.0
2024-08-05,Woodlands,126.2,156.1,159.6,118.8,116.4,9,141.14999999999995,140.17499999999998,560.6999999999999,32,-0.663122658240795,-0.7485107481711013,14.0
2024-08-12,Woodlands,161.4,126.2,156.1,159.6,118.8,11,143.79999999999995,150.825,603.3,33,-0.7485107481711011,-0.6631226582407952,9.0
2024-08-19,Woodlands,89.4,161.4,126.2,156.1,159.6,8,125.39999999999998,133.275,533.1,34,-0.8229838658936564,-0.5680647467311559,11.0
2024-08-26,Woodlands,131.8,89.4,161.4,126.2,156.1,11,110.59999999999997,127.19999999999999,508.79999999999995,35,-0.8854560256532096,-0.4647231720437691,8.0
2024-09-02,Woodlands,104.9,131.8,89.4,161.4,126.2,10,118.34999999999997,121.875,487.5,36,-0.9350162426854147,-0.3546048870425359,11.0
2024-09-09,Woodlands,179.9,104.9,131.8,89.4,161.4,1,142.39999999999998,126.5,506.0,37,-0.970941817426052,-0.23931566428755774,10.0
2024-09-16,Woodlands,183.2,179.9,104.9,131.8,89.4,10,181.54999999999995,149.95000000000002,599.8000000000001,38,-0.992708874098054,-0.12053668025532357,1.0
2024-09-23,Woodlands,191.2,183.2,179.9,104.9,131.8,4,187.19999999999993,164.79999999999998,659.1999999999999,39,-1.0,-1.8369701987210297e-16,10.0
2024-09-30,Woodlands,196.4,191.2,183.2,179.9,104.9,13,193.79999999999995,187.675,750.7,40,-0.992708874098054,0.1205366802553232,4.0
2024-10-07,Woodlands,198.4,196.4,191.2,183.2,179.9,9,197.39999999999998,192.3,769.2,41,-0.9709418174260521,0.23931566428755738,13.0
2024-10-14,Woodlands,115.5,198.4,196.4,191.2,183.2,8,156.94999999999996,175.375,701.5,42,-0.9350162426854148,0.35460488704253557,9.0
2024-10-21,Woodlands,185.6,115.5,198.4,196.4,191.2,14,150.54999999999995,173.97500000000002,695.9000000000001,43,-0.8854560256532101,0.464723172043768,8.0
2024-10-28,Woodlands,128.8,185.6,115.5,198.4,196.4,11,157.19999999999996,157.075,628.3,44,-0.822983865893657,0.5680647467311548,14.0
2024-11-04,Woodlands,208.8,128.8,185.6,115.5,198.4,9,168.79999999999995,159.675,638.7,45,-0.7485107481711011,0.6631226582407952,11.0
2024-11-11,Woodlands,295.9,208.8,128.8,185.6,115.5,9,252.34999999999994,204.775,819.1,46,-0.6631226582407955,0.7485107481711007,9.0
2024-11-18,Woodlands,171.2,295.9,208.8,128.8,185.6,8,233.54999999999993,201.175,804.7,47,-0.5680647467311559,0.8229838658936564,9.0
2024-11-25,Woodlands,311.1,171.2,295.9,208.8,128.8,19,241.14999999999995,246.75,987.0,48,-0.4647231720437684,0.88545602565321,8.0
2024-12-02,Woodlands,160.5,311.1,171.2,295.9,208.8,15,235.79999999999995,234.675,938.7,49,-0.35460488704253595,0.9350162426854147,19.0
2024-12-09,Woodlands,219.7,160.5,311.1,171.2,295.9,21,190.09999999999994,215.625,862.5,50,-0.2393156642875578,0.970941817426052,15.0
2024-12-16,Woodlands,161.9,219.7,160.5,311.1,171.2,17,190.79999999999995,213.29999999999998,853.1999999999999,51,-0.12053668025532363,0.992708874098054,21.0
2024-12-23,Woodlands,133.8,161.9,219.7,160.5,311.1,19,147.84999999999997,168.975,675.9,52,6.432490598706546e-16,1.0,17.0
2022-01-31,Yishun,240.1,193.0,152.0,178.4,222.7,17,216.55,190.875,763.5,5,0.5680647467311558,0.8229838658936564,7.0
2022-02-07,Yishun,242.4,240.1,193.0,152.0,178.4,18,241.25,206.875,827.5,6,0.6631226582407952,0.7485107481711011,17.0
2022-02-14,Yishun,128.5,242.4,240.1,193.0,152.0,24,185.45,201.0,804.0,7,0.7485107481711011,0.6631226582407953,18.0
2022-02-21,Yishun,121.2,128.5,242.4,240.1,193.0,18,124.85,183.04999999999998,732.1999999999999,8,0.8229838658936564,0.5680647467311559,24.0
2022-02-28,Yishun,160.3,121.2,128.5,242.4,240.1,16,140.75,163.10000000000002,652.4000000000001,9,0.8854560256532099,0.4647231720437686,18.0
2022-03-07,Yishun,115.6,160.3,121.2,128.5,242.4,12,137.95,131.4,525.6,10,0.9350162426854148,0.35460488704253557,16.0
2022-03-14,Yishun,194.9,115.6,160.3,121.2,128.5,15,155.25,148.0,592.0,11,0.970941817426052,0.23931566428755804,12.0
2022-03-21,Yishun,214.9,194.9,115.6,160.3,121.2,15,204.9,171.425,685.7,12,0.992708874098054,0.120536680255323,15.0
2022-03-28,Yishun,186.0,214.9,194.9,115.6,160.3,15,200.45,177.85000000000002,711.4000000000001,13,1.0,-1.6081226496766364e-16,15.0
2022-04-04,Yishun,218.6,186.0,214.9,194.9,115.6,25,202.3,203.60000000000002,814.4000000000001,14,0.992708874098054,-0.12053668025532288,15.0
2022-04-11,Yishun,267.4,218.6,186.0,214.9,194.9,18,243.0,221.72499999999997,886.8999999999999,15,0.9709418174260521,-0.2393156642875575,25.0
2022-04-18,Yishun,263.3,267.4,218.6,186.0,214.9,13,265.35,233.825,935.3,16,0.9350162426854148,-0.35460488704253545,18.0
2022-04-25,Yishun,213.1,263.3,267.4,218.6,186.0,14,238.2,240.6,962.4,17,0.8854560256532099,-0.4647231720437685,13.0
2022-05-02,Yishun,175.2,213.1,263.3,267.4,218.6,17,194.14999999999998,229.74999999999997,918.9999999999999,18,0.8229838658936565,-0.5680647467311557,14.0
2022-05-09,Yishun,156.2,175.2,213.1,263.3,267.4,19,165.7,201.95,807.8,19,0.7485107481711013,-0.663122658240795,17.0
2022-05-16,Yishun,214.8,156.2,175.2,213.1,263.3,19,185.5,189.825,759.3,20,0.6631226582407952,-0.7485107481711012,19.0
2022-05-23,Yishun,182.8,214.8,156.2,175.2,213.1,16,198.8,182.25,729.0,21,0.5680647467311558,-0.8229838658936564,19.0
2022-05-30,Yishun,204.8,182.8,214.8,156.2,175.2,13,193.8,189.65,758.6,22,0.46472317204376906,-0.8854560256532096,16.0
2022-06-06,Yishun,99.1,204.8,182.8,214.8,156.2,13,151.95,175.375,701.5,23,0.35460488704253584,-0.9350162426854147,13.0
2022-06-13,Yishun,153.9,99.1,204.8,182.8,214.8,14,126.5,160.15,640.6,24,0.23931566428755768,-0.970941817426052,13.0
2022-06-20,Yishun,114.7,153.9,99.1,204.8,182.8,8,134.3,143.125,572.5,25,0.12053668025532308,-0.992708874098054,14.0
2022-06-27,Yishun,77.6,114.7,153.9,99.1,204.8,12,96.15,111.325,445.3,26,-3.216245299353273e-16,-1.0,8.0
2022-07-04,Yishun,121.9,77.6,114.7,153.9,99.1,10,99.75,117.025,468.1,27,-0.12053668025532283,-0.992708874098054,12.0
2022-07-11,Yishun,104.8,121.9,77.6,114.7,153.9,9,113.35,104.75,419.0,28,-0.23931566428755743,-0.9709418174260521,10.0
2022-07-18,Yishun,149.1,104.8,121.9,77.6,114.7,16,126.95,113.35,453.4,29,-0.3546048870425356,-0.9350162426854148,9.0
2022-07-25,Yishun,187.9,149.1,104.8,121.9,77.6,16,168.5,140.925,563.7,30,-0.46472317204376806,-0.8854560256532101,16.0
2022-08-01,Yishun,89.4,187.9,149.1,104.8,121.9,10,138.65,132.8,531.2,31,-0.5680647467311556,-0.8229838658936565,16.0
2022-08-08,Yishun,167.0,89.4,187.9,149.1,104.8,13,128.2,148.35000000000002,593.4000000000001,32,-0.663122658240795,-0.7485107481711013,10.0
2022-08-15,Yishun,144.7,167.0,89.4,187.9,149.1,10,155.85,147.25,589.0,33,-0.7485107481711011,-0.6631226582407952,13.0
2022-08-22,Yishun,146.6,144.7,167.0,89.4,187.9,8,145.64999999999998,136.925,547.7,34,-0.8229838658936564,-0.5680647467311559,10.0
2022-08-29,Yishun,147.8,146.6,144.7,167.0,89.4,9,147.2,151.525,606.1,35,-0.8854560256532096,-0.4647231720437691,8.0
2022-09-05,Yishun,218.9,147.8,146.6,144.7,167.0,11,183.35000000000002,164.5,658.0,36,-0.9350162426854147,-0.3546048870425359,9.0
2022-09-12,Yishun,188.2,218.9,147.8,146.6,144.7,7,203.55,175.375,701.5,37,-0.970941817426052,-0.23931566428755774,11.0
2022-09-19,Yishun,224.5,188.2,218.9,147.8,146.6,21,206.35,194.85000000000002,779.4000000000001,38,-0.992708874098054,-0.12053668025532357,7.0
2022-09-26,Yishun,241.5,224.5,188.2,218.9,147.8,11,233.0,218.27499999999998,873.0999999999999,39,-1.0,-1.8369701987210297e-16,21.0
2022-10-03,Yishun,187.5,241.5,224.5,188.2,218.9,13,214.5,210.425,841.7,40,-0.992708874098054,0.1205366802553232,11.0
2022-10-10,Yishun,133.8,187.5,241.5,224.5,188.2,15,160.65,196.825,787.3,41,-0.9709418174260521,0.23931566428755738,13.0
2022-10-17,Yishun,216.6,133.8,187.5,241.5,224.5,10,175.2,194.85,779.4,42,-0.9350162426854148,0.35460488704253557,15.0
2022-10-24,Yishun,217.5,216.6,133.8,187.5,241.5,13,217.05,188.85000000000002,755.4000000000001,43,-0.8854560256532101,0.464723172043768,10.0
2022-10-31,Yishun,153.7,217.5,216.6,133.8,187.5,9,185.6,180.4,721.6,44,-0.822983865893657,0.5680647467311548,13.0
2022-11-07,Yishun,285.0,153.7,217.5,216.6,133.8,8,219.35,218.2,872.8,45,-0.7485107481711011,0.6631226582407952,9.0
2022-11-14,Yishun,264.1,285.0,153.7,217.5,216.6,17,274.55,230.075,920.3,46,-0.6631226582407955,0.7485107481711007,8.0
2022-11-21,Yishun,217.6,264.1,285.0,153.7,217.5,23,240.85000000000002,230.1,920.4,47,-0.5680647467311559,0.8229838658936564,17.0
2022-11-28,Yishun,197.7,217.6,264.1,285.0,153.7,14,207.64999999999998,241.1,964.4,48,-0.4647231720437684,0.88545602565321,23.0
2022-12-05,Yishun,152.1,197.7,217.6,264.1,285.0,18,174.89999999999998,207.875,831.5,49,-0.35460488704253595,0.9350162426854147,14.0
2022-12-12,Yishun,291.3,152.1,197.7,217.6,264.1,19,221.70000000000002,214.675,858.7,50,-0.2393156642875578,0.970941817426052,18.0
2022-12-19,Yishun,156.7,291.3,152.1,197.7,217.6,15,224.00000000000003,199.45,797.8,51,-0.12053668025532363,0.992708874098054,19.0
2022-12-26,Yishun,193.4,156.7,291.3,152.1,197.7,23,175.05,198.375,793.5,52,6.432490598706546e-16,1.0,15.0
2023-01-02,Yishun,317.7,193.4,156.7,291.3,152.1,23,255.54999999999998,239.775,959.1,1,0.12053668025532305,0.992708874098054,23.0
2023-01-09,Yishun,274.0,317.7,193.4,156.7,291.3,24,295.84999999999997,235.45,941.8,2,0.23931566428755774,0.970941817426052,23.0
2023-01-16,Yishun,222.9,274.0,317.7,193.4,156.7,21,248.45,252.0,1008.0,3,0.3546048870425356,0.9350162426854148,24.0
2023-01-23,Yishun,283.1,222.9,274.0,317.7,193.4,24,253.0,274.425,1097.7,4,0.4647231720437685,0.8854560256532099,21.0
2023-01-30,Yishun,288.8,283.1,222.9,274.0,317.7,19,285.95000000000005,267.2,1068.8,5,0.5680647467311558,0.8229838658936564,24.0
2023-02-06,Yishun,130.4,288.8,283.1,222.9,274.0,21,209.60000000000002,231.3,925.2,6,0.6631226582407952,0.7485107481711011,19.0
2023-02-13,Yishun,210.5,130.4,288.8,283.1,222.9,20,170.45,228.20000000000002,912.8000000000001,7,0.7485107481711011,0.6631226582407953,21.0
2023-02-20,Yishun,223.0,210.5,130.4,288.8,283.1,35,216.75,213.175,852.7,8,0.8229838658936564,0.5680647467311559,20.0
2023-02-27,Yishun,167.5,223.0,210.5,130.4,288.8,22,195.25,182.85000000000002,731.4000000000001,9,0.8854560256532099,0.4647231720437686,35.0
2023-03-06,Yishun,178.0,167.5,223.0,210.5,130.4,19,172.75,194.75,779.0,10,0.9350162426854148,0.35460488704253557,22.0
2023-03-13,Yishun,202.8,178.0,167.5,223.0,210.5,26,190.4,192.825,771.3,11,0.970941817426052,0.23931566428755804,19.0
2023-03-20,Yishun,187.6,202.8,178.0,167.5,223.0,14,195.2,183.975,735.9,12,0.992708874098054,0.120536680255323,26.0
2023-03-27,Yishun,161.0,187.6,202.8,178.0,167.5,16,174.3,182.35,729.4,13,1.0,-1.6081226496766364e-16,14.0
2023-04-03,Yishun,228.6,161.0,187.6,202.8,178.0,17,194.8,195.0,780.0,14,0.992708874098054,-0.12053668025532288,16.0
2023-04-10,Yishun,129.5,228.6,161.0,187.6,202.8,21,179.05,176.675,706.7,15,0.9709418174260521,-0.2393156642875575,17.0
2023-04-17,Yishun,226.4,129.5,228.6,161.0,187.6,11,177.95,186.375,745.5,16,0.9350162426854148,-0.35460488704253545,21.0
2023-04-24,Yishun,201.9,226.4,129.5,228.6,161.0,14,214.15,196.6,786.4,17,0.8854560256532099,-0.4647231720437685,11.0
2023-05-01,Yishun,139.6,201.9,226.4,129.5,228.6,12,170.75,174.35,697.4,18,0.8229838658936565,-0.5680647467311557,14.0
2023-05-08,Yishun,255.2,139.6,201.9,226.4,129.5,22,197.39999999999998,205.77499999999998,823.0999999999999,19,0.7485107481711013,-0.663122658240795,12.0
2023-05-15,Yishun,235.0,255.2,139.6,201.9,226.4,14,245.1,207.925,831.7,20,0.6631226582407952,-0.7485107481711012,22.0
2023-05-22,Yishun,180.3,235.0,255.2,139.6,201.9,16,207.65,202.525,810.1,21,0.5680647467311558,-0.8229838658936564,14.0
2023-05-29,Yishun,201.3,180.3,235.0,255.2,139.6,17,190.8,217.95,871.8,22,0.46472317204376906,-0.8854560256532096,16.0
2023-06-05,Yishun,158.3,201.3,180.3,235.0,255.2,20,179.8,193.725,774.9,23,0.35460488704253584,-0.9350162426854147,17.0
2023-06-12,Yishun,166.8,158.3,201.3,180.3,235.0,16,162.55,176.675,706.7,24,0.23931566428755768,-0.970941817426052,20.0
2023-06-19,Yishun,130.0,166.8,158.3,201.3,180.3,19,148.4,164.10000000000002,656.4000000000001,25,0.12053668025532308,-0.992708874098054,16.0
2023-06-26,Yishun,191.8,130.0,166.8,158.3,201.3,23,160.9,161.72500000000002,646.9000000000001,26,-3.216245299353273e-16,-1.0,19.0
2023-07-03,Yishun,141.6,191.8,130.0,166.8,158.3,9,166.7,157.55,630.2,27,-0.12053668025532283,-0.992708874098054,23.0
2023-07-10,Yishun,216.5,141.6,191.8,130.0,166.8,12,179.05,169.975,679.9,28,-0.23931566428755743,-0.9709418174260521,9.0
2023-07-17,Yishun,113.2,216.5,141.6,191.8,130.0,12,164.85,165.775,663.1,29,-0.3546048870425356,-0.9350162426854148,12.0
2023-07-24,Yishun,108.9,113.2,216.5,141.6,191.8,23,111.05000000000001,145.05,580.2,30,-0.46472317204376806,-0.8854560256532101,12.0
2023-07-31,Yishun,145.2,108.9,113.2,216.5,141.6,16,127.05000000000001,145.95,583.8,31,-0.5680647467311556,-0.8229838658936565,23.0
2023-08-07,Yishun,153.6,145.2,108.9,113.2,216.5,12,149.4,130.225,520.9,32,-0.663122658240795,-0.7485107481711013,16.0
2023-08-14,Yishun,66.6,153.6,145.2,108.9,113.2,11,110.10000000000001,118.57499999999999,474.29999999999995,33,-0.7485107481711011,-0.6631226582407952,12.0
2023-08-21,Yishun,172.6,66.6,153.6,145.2,108.9,5,119.60000000000001,134.5,538.0,34,-0.8229838658936564,-0.5680647467311559,11.0
2023-08-28,Yishun,114.8,172.6,66.6,153.6,145.2,6,143.70000000000002,126.89999999999999,507.59999999999997,35,-0.8854560256532096,-0.4647231720437691,5.0
2023-09-04,Yishun,161.6,114.8,172.6,66.6,153.6,8,138.2,128.9,515.6,36,-0.9350162426854147,-0.3546048870425359,6.0
2023-09-11,Yishun,101.2,161.6,114.8,172.6,66.6,17,131.4,137.55,550.2,37,-0.970941817426052,-0.23931566428755774,8.0
2023-09-18,Yishun,106.9,101.2,161.6,114.8,172.6,17,104.05000000000001,121.125,484.5,38,-0.992708874098054,-0.12053668025532357,17.0
2023-09-25,Yishun,234.5,106.9,101.2,161.6,114.8,29,170.70000000000002,151.05,604.2,39,-1.0,-1.8369701987210297e-16,17.0
2023-10-02,Yishun,216.3,234.5,106.9,101.2,161.6,12,225.40000000000003,164.72500000000002,658.9000000000001,40,-0.992708874098054,0.1205366802553232,29.0
2023-10-09,Yishun,220.9,216.3,234.5,106.9,101.2,17,218.60000000000002,194.65,778.6,41,-0.9709418174260521,0.23931566428755738,12.0
2023-10-16,Yishun,230.8,220.9,216.3,234.5,106.9,20,225.85000000000002,225.625,902.5,42,-0.9350162426854148,0.35460488704253557,17.0
2023-10-23,Yishun,193.1,230.8,220.9,216.3,234.5,20,211.95000000000002,215.275,861.1,43,-0.8854560256532101,0.464723172043768,20.0
2023-10-30,Yishun,200.8,193.1,230.8,220.9,216.3,18,196.95000000000002,211.39999999999998,845.5999999999999,44,-0.822983865893657,0.5680647467311548,20.0
2023-11-06,Yishun,210.4,200.8,193.1,230.8,220.9,16,205.60000000000002,208.775,835.1,45,-0.7485107481711011,0.6631226582407952,18.0
2023-11-13,Yishun,296.7,210.4,200.8,193.1,230.8,7,253.55,225.25,901.0,46,-0.6631226582407955,0.7485107481711007,16.0
2023-11-20,Yishun,296.2,296.7,210.4,200.8,193.1,10,296.45000000000005,251.02499999999998,1004.0999999999999,47,-0.5680647467311559,0.8229838658936564,7.0
2023-11-27,Yishun,276.9,296.2,296.7,210.4,200.8,18,286.54999999999995,270.05,1080.2,48,-0.4647231720437684,0.88545602565321,10.0
2023-12-04,Yishun,324.4,276.9,296.2,296.7,210.4,15,300.65,298.54999999999995,1194.1999999999998,49,-0.35460488704253595,0.9350162426854147,18.0
2023-12-11,Yishun,338.1,324.4,276.9,296.2,296.7,30,331.25,308.9,1235.6,50,-0.2393156642875578,0.970941817426052,15.0
2023-12-18,Yishun,245.9,338.1,324.4,276.9,296.2,25,292.0,296.325,1185.3,51,-0.12053668025532363,0.992708874098054,30.0
2023-12-25,Yishun,276.4,245.9,338.1,324.4,276.9,26,261.15,296.20000000000005,1184.8000000000002,52,6.432490598706546e-16,1.0,25.0
2024-01-01,Yishun,217.4,276.4,245.9,338.1,324.4,19,246.89999999999998,269.45,1077.8,1,0.12053668025532305,0.992708874098054,26.0
2024-01-08,Yishun,317.2,217.4,276.4,245.9,338.1,19,267.3,264.225,1056.9,2,0.23931566428755774,0.970941817426052,19.0
2024-01-15,Yishun,288.2,317.2,217.4,276.4,245.9,16,302.70000000000005,274.8,1099.2,3,0.3546048870425356,0.9350162426854148,19.0
2024-01-22,Yishun,342.2,288.2,317.2,217.4,276.4,22,315.2,291.25,1165.0,4,0.4647231720437685,0.8854560256532099,16.0
2024-01-29,Yishun,242.4,342.2,288.2,317.2,217.4,27,292.3,297.5,1190.0,5,0.5680647467311558,0.8229838658936564,22.0
2024-02-05,Yishun,196.9,242.4,342.2,288.2,317.2,25,219.65,267.425,1069.7,6,0.6631226582407952,0.7485107481711011,27.0
2024-02-12,Yishun,157.6,196.9,242.4,342.2,288.2,16,177.25,234.77499999999998,939.0999999999999,7,0.7485107481711011,0.6631226582407953,25.0
2024-02-19,Yishun,159.6,157.6,196.9,242.4,342.2,19,158.6,189.125,756.5,8,0.8229838658936564,0.5680647467311559,16.0
2024-02-26,Yishun,212.0,159.6,157.6,196.9,242.4,21,185.8,181.525,726.1,9,0.8854560256532099,0.4647231720437686,19.0
2024-03-04,Yishun,163.0,212.0,159.6,157.6,196.9,20,187.5,173.05,692.2,10,0.9350162426854148,0.35460488704253557,21.0
2024-03-11,Yishun,238.7,163.0,212.0,159.6,157.6,24,200.85,193.325,773.3,11,0.970941817426052,0.23931566428755804,20.0
2024-03-18,Yishun,239.2,238.7,163.0,212.0,159.6,21,238.95,213.225,852.9,12,0.992708874098054,0.120536680255323,24.0
2024-03-25,Yishun,202.7,239.2,238.7,163.0,212.0,28,220.95,210.89999999999998,843.5999999999999,13,1.0,-1.6081226496766364e-16,21.0
2024-04-01,Yishun,158.6,202.7,239.2,238.7,163.0,26,180.64999999999998,209.79999999999998,839.1999999999999,14,0.992708874098054,-0.12053668025532288,28.0
2024-04-08,Yishun,219.4,158.6,202.7,239.2,238.7,22,189.0,204.97500000000002,819.9000000000001,15,0.9709418174260521,-0.2393156642875575,26.0
2024-04-15,Yishun,174.2,219.4,158.6,202.7,239.2,20,196.8,188.725,754.9,16,0.9350162426854148,-0.35460488704253545,22.0
2024-04-22,Yishun,178.0,174.2,219.4,158.6,202.7,24,176.1,182.55,730.2,17,0.8854560256532099,-0.4647231720437685,20.0
2024-04-29,Yishun,188.8,178.0,174.2,219.4,158.6,19,183.4,190.10000000000002,760.4000000000001,18,0.8229838658936565,-0.5680647467311557,24.0
2024-05-06,Yishun,170.8,188.8,178.0,174.2,219.4,11,179.8,177.95,711.8,19,0.7485107481711013,-0.663122658240795,19.0
2024-05-13,Yishun,277.2,170.8,188.8,178.0,174.2,11,224.0,203.7,814.8,20,0.6631226582407952,-0.7485107481711012,11.0
2024-05-20,Yishun,158.6,277.2,170.8,188.8,178.0,8,217.89999999999998,198.85,795.4,21,0.5680647467311558,-0.8229838658936564,11.0
2024-05-27,Yishun,175.2,158.6,277.2,170.8,188.8,16,166.89999999999998,195.45,781.8,22,0.46472317204376906,-0.8854560256532096,8.0
2024-06-03,Yishun,98.4,175.2,158.6,277.2,170.8,19,136.8,177.35,709.4,23,0.35460488704253584,-0.9350162426854147,16.0
2024-06-10,Yishun,99.9,98.4,175.2,158.6,277.2,18,99.15,133.025,532.1,24,0.23931566428755768,-0.970941817426052,19.0
2024-06-17,Yishun,107.0,99.9,98.4,175.2,158.6,12,103.45,120.125,480.5,25,0.12053668025532308,-0.992708874098054,18.0
2024-06-24,Yishun,190.3,107.0,99.9,98.4,175.2,18,148.65,123.9,495.6,26,-3.216245299353273e-16,-1.0,12.0
2024-07-01,Yishun,129.1,190.3,107.0,99.9,98.4,10,159.7,131.575,526.3,27,-0.12053668025532283,-0.992708874098054,18.0
2024-07-08,Yishun,72.9,129.1,190.3,107.0,99.9,12,101.0,124.82500000000002,499.30000000000007,28,-0.23931566428755743,-0.9709418174260521,10.0
2024-07-15,Yishun,151.0,72.9,129.1,190.3,107.0,12,111.95,135.82500000000002,543.3000000000001,29,-0.3546048870425356,-0.9350162426854148,12.0
2024-07-22,Yishun,214.9,151.0,72.9,129.1,190.3,14,182.95,141.975,567.9,30,-0.46472317204376806,-0.8854560256532101,12.0
2024-07-29,Yishun,107.9,214.9,151.0,72.9,129.1,12,161.4,136.675,546.7,31,-0.5680647467311556,-0.8229838658936565,14.0
2024-08-05,Yishun,158.4,107.9,214.9,151.0,72.9,11,133.15,158.05,632.2,32,-0.663122658240795,-0.7485107481711013,12.0
2024-08-12,Yishun,200.2,158.4,107.9,214.9,151.0,15,179.3,170.35000000000002,681.4000000000001,33,-0.7485107481711011,-0.6631226582407952,11.0
2024-08-19,Yishun,127.6,200.2,158.4,107.9,214.9,15,163.89999999999998,148.525,594.1,34,-0.8229838658936564,-0.5680647467311559,15.0
2024-08-26,Yishun,111.4,127.6,200.2,158.4,107.9,17,119.5,149.4,597.6,35,-0.8854560256532096,-0.4647231720437691,15.0
2024-09-02,Yishun,119.2,111.4,127.6,200.2,158.4,14,115.30000000000001,139.6,558.4,36,-0.9350162426854147,-0.3546048870425359,17.0
2024-09-09,Yishun,183.5,119.2,111.4,127.6,200.2,16,151.35000000000002,135.425,541.7,37,-0.970941817426052,-0.23931566428755774,14.0
